account_name,opportunity_name,department_name,num_free_users,num_self_serve_users,num_users_with_dept_match
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"Hematology and Oncology, including the Pneumology Section",1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Biometry,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute for Molecular Virology and Tumor Virology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Intensive Care,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Anesthesiology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Surgery,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Experimentelle Fetomaternale Medizin,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,isn,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute for inflammation and carcinogenesis,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Klinik und Poliklinik für Neurologie,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"Department of General, Visceral and Thoracic Surgery",1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Lab for Radiobiology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"Department of Oral and Maxillofacial Surgery, Division of „Regenerative Orofacial Medicine“",1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Radiology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,II. Medical Clinic,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Graduate Training Center of Neuroscience,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,UKE,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Neonatology and Paediatric Intensive Care,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Regulatory Medicine and Immunology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Neuroradiology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Neurosrugery,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,pädiatrische Forschung,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Pathology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute of Clinical Pharmacology and Toxicology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Pediatrics,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Klinikapotheke,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"Dermatology, Laser Department",1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Health Economics and Health Services Research,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Diagnostic,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institut für Systemische Neurowissenschaften,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"III. Medizinische Klinik und Poliklinik Nephrologie, Rheumatologie und Endokrinologie",1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,III. Department of Medicine,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Neuroscience,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Gynecology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,MVTV,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Ophthalmology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Nephrology,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institut für Anatomie und Experimentelle Morphologie,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,II.Med Clinic and Policlinic,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Oral and Maxillofacial surgery,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Arbeitsbereich Neugeborenenscreening und Stoffwechseldiagnostik,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,University Medical Center Hamburg-Eppendorf,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department if Surgery,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Diagnostic and Interventional Radiology and Nuclear Medicine,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,first department of medicine ,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institut für Biochemie und Signaltransduktion,1,0,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute of Neuroimmunology and Clinical Multiple Sclerosis Research (inims),0,2,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute for Immunology,0,2,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Laboratory of Radiobiology,0,2,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute for Infection Research and Vaccine Development,0,2,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Obstetrics and Fetal Medicine,0,2,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,,0,2,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,University Hospital Hamburg-Eppendorf,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Orthopaedics,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,I. Department of Medicine,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Pediatrics,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Oncology and Hematology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,I Medicine,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Internal Medicine III. (Section of Regenerative Medicine and Immunology),0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute of Osteology and Biomechanics,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,IOBM,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Klinik und Poliklinik für Psychiatrie und Psychotherapie,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"Department of Trauma-, Hand- and Reconstructive Surgery",0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Dermatology und Venerology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"I. Departmet of Medicine, UKE",0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Regenerative Medicine and Immunology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Paediatrics,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,AG Müller,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,AG HWM,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Radiotherapy and Radio-Oncology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Neuroanatomy,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,"UKE, IBMZ",0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute for Osteology and Biomechanics,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute of Structur- and Systemsbiologie,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute for Infection Research and Vaccine Development (IIRVD),0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Institute of Immunology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Neurology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Onkology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Laboratory for Radiobiology and Experimental Radiooncology,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Department of Cardiovascular Surgery,0,1,0
UKE Hamburg,CS FY27 Renewal: UKE Hamburg - iPrime,Diagnostics,0,1,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Experimental and Health Sciences,45,0,45
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,No Department Listed,17,1,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Information and Communication Technologies (DTIC),6,1,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,MELIS,6,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,,4,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Center for Computational Imaging and Simulation Technologies in Biomedicine (CISTIB),3,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicine,3,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Engineering,2,1,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Medicine and Life Sciences,2,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Biomedicine,2,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Engineering,2,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Medicine and Life Science,2,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Neurosciences Research Programme,2,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Bioinformatics ,2,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Immunology,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicina i cències de la vida ,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,hello,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Biomedical Research,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Campus del mar,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Bio,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,None,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,grib,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Engineering department,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Cognitive Science,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicina i Ciències de la vida,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Architecture,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,biology,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Biomed,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,health science,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Comparative Genomics Lab,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,biomedicina,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Humanities,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso, Department of Information and Communication Technologies,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,"Centro de Estudios, Comunicación y Sociedad",1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,department of medicine and life sciences(MELIS),1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,"Department of Genetics, Microbiology and Statistics",1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Machine Learning,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Translation and language science,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,pompeu fabra,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Translation and language sciences,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Communication,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Biomedical Sciences,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Comparative Genomics,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medical and life sciences,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Center for Genomic Regulation (CRG),1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,BIOMEDICINE,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Department of Medicine and Life Sciencies ,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicine and Life Sciences,1,0,1
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Escola d'Engyineria,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Molecular Virology,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,CEXS,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Pneumology,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Computer Science,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicine and Life Science,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,department of medicine and life sciences,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Translation and Language Sciences,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Stem Cells and Cancer Group,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicine and Life Sciences (UPF),1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Investigació en biomedicina,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Pharmaceutical and Biotechnological Industry,1,0,0
Universitat Pompeu Fabra,CS FY27 Renewal:  Pompeu Fabra University // David Moreso,Medicine and life sciences,0,1,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Bioengineering,11,0,11
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,No Department Listed,8,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Chemical Engineering,7,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Analytical Chemistry,4,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,bioengineering,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,.,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Faculty of Health Sciences Blanquerna,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,iqs,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Pharmacy,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Biochemistry,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Bioengineering,2,0,2
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Biotechnology,2,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,GEMAT,1,0,1
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Lab,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Química,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,student,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,farmacia,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Neurology,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Qumiv,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,School of enginering,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Analytical and applied chemistry,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Group of Materials Engineering (Gemat),1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Bioenginyeria,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Fotoquimica,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,STUDENT,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,a,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,chemistry,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,chemical,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Biotechnology,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Computer Engineering and Networking,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,ingeniero ,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,IQS,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,lab,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,MedChem,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Institut Químic Sarrià,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Analytical Chemistry,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Nutrition,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Bionegineering,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Department of Chemistry,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,I+D,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,School of Engineering,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Applied and Analytical Chemistry,1,0,0
Universitat Ramon Llull,CS FY27 Renewal: Universitat Ramon Llull - Bioengineering,Process Chemistry,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,CeBiTec - Center for Biotechnology,11,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Department of Biology,8,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,No Department Listed,7,9,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Organic Chemistry,7,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Biochemistry,3,1,4
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Medical School OWL,3,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Department of Chemistry,2,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,CeBiTec,2,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,,1,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Physical Chemistry,1,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Biology,1,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Fakultät für Biologie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Fakultät für Chemie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Neurocognitive Psychology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Cell Culture Technology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,ZMB,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Uni Bielefeld,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Biologie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,uni,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Cellbiology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,A,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,RSL,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Plant Biotechnology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Evolutionary Biology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Division of Molecular and Cell Biology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,BC,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,OCIII,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Plant Biochemistry and Physiology ,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,AG ZMB,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Bio 5 ,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Molekularbiologie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Faculty of Medicine,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,HNO Lab,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,IVF ,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Pflanzenphysiologie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Technische Fakultät,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Anorganische Chemie und Strukturelle Chemie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Chemie,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Biobank Medizinische Fakultät,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Evolutionary Population Genetics,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Medizinische Fakultät OWL,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,CeBitec,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Research Field of Molecular and Cell Biology,1,0,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Diagnostic and Interventional Radiology,0,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Referat Studium und Lehre,0,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,Computational Biology,0,1,0
University Bielefeld,CS FY27 Renewal:  Bielefeld University Medical School OWL,RNA Biology,0,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,No Department Listed,6,11,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinik und Poliklinik für Neurochirurgie,3,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinik und Poliklinik für Innere Medizin III,2,3,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Zentrum für Plastische Chirurgie,2,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Institut für Medizinische Mikrobiologie und Hygiene,2,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,"Pediatric Hematology, Oncology and Stem Cell Transplantation",1,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,"Klinik und Poliklinik für Mund-, Kiefer- und Gesichtschirurgie",1,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Neuropathology,1,1,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Obstetrics,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,KFO,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Institute of Human Genetics,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Microbiology,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,"Medical Microbiology, Immunology and Hygiene",1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Klinik und Poliklinik für  Hals-Nasen-Ohren-Heilkunde,1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,"Lehrstuhl für Frauenheilkunde und Geburtshilfe, Schwerpunkt Frauenheilkunde",1,0,0
University Hospital Regensburg,CS FY27 Renewal:    Presse UKR - Leibniz Insitute for Immunotherapy,Department of Trauma Surgery,1,0,0
